pid,BRAND
29886,BRAND_1
29887,BRAND_1
29889,BRAND_1
29890,BRAND_1
29891,BRAND_1
29892,BRAND_1
29893,BRAND_1
29894,BRAND_1
29895,BRAND_1
29896,BRAND_1
29897,BRAND_1
29898,BRAND_1
29899,BRAND_1
29900,BRAND_1
29901,BRAND_1
29906,BRAND_1
29907,BRAND_1
29908,BRAND_1
29909,BRAND_1
29910,BRAND_1
29911,BRAND_1
29912,BRAND_1
29913,BRAND_1
29915,BRAND_1
29916,BRAND_1
29918,BRAND_1
29920,BRAND_1
29921,BRAND_1
29922,BRAND_1
29923,BRAND_1
29926,BRAND_1
29927,BRAND_1
29928,BRAND_1
29929,BRAND_1
29930,BRAND_1
29931,BRAND_1
29932,BRAND_1
29933,BRAND_1
29934,BRAND_1
29936,BRAND_1
29937,BRAND_1
29938,BRAND_1
29939,BRAND_1
29940,BRAND_1
29941,BRAND_1
29943,BRAND_1
29945,BRAND_1
29946,BRAND_1
29947,BRAND_1
29948,BRAND_1
29949,BRAND_1
29950,BRAND_1
29951,BRAND_1
29952,BRAND_1
29953,BRAND_1
29954,BRAND_1
29955,BRAND_1
29956,BRAND_1
29957,BRAND_1
29960,BRAND_1
29961,BRAND_1
29962,BRAND_1
29963,BRAND_1
29964,BRAND_1
29965,BRAND_1
29966,BRAND_1
29967,BRAND_1
29968,BRAND_1
29969,BRAND_1
29971,BRAND_1
29974,BRAND_1
29975,BRAND_1
29976,BRAND_1
29977,BRAND_1
29978,BRAND_1
29979,BRAND_1
29980,BRAND_1
29981,BRAND_1
29982,BRAND_1
29983,BRAND_1
29984,BRAND_1
29985,BRAND_1
29988,BRAND_1
29989,BRAND_1
29990,BRAND_1
29991,BRAND_1
29992,BRAND_1
29993,BRAND_1
29994,BRAND_1
29997,BRAND_1
29998,BRAND_1
29999,BRAND_1
30000,BRAND_1
30001,BRAND_1
30002,BRAND_1
30003,BRAND_1
30004,BRAND_1
30005,BRAND_1
30006,BRAND_1
30007,BRAND_1
30008,BRAND_1
30009,BRAND_1
30011,BRAND_1
30012,BRAND_1
30013,BRAND_1
30014,BRAND_1
30015,BRAND_1
30016,BRAND_1
30017,BRAND_1
30018,BRAND_1
30019,BRAND_1
30020,BRAND_1
30021,BRAND_1
30022,BRAND_1
30023,BRAND_1
30024,BRAND_1
30025,BRAND_1
30026,BRAND_1
30027,BRAND_1
30028,BRAND_1
30029,BRAND_1
30030,BRAND_1
30031,BRAND_1
30032,BRAND_1
30034,BRAND_1
30036,BRAND_1
30037,BRAND_1
30038,BRAND_1
30039,BRAND_1
30040,BRAND_1
30041,BRAND_1
30042,BRAND_1
30043,BRAND_1
30044,BRAND_1
30045,BRAND_1
30046,BRAND_1
30048,BRAND_1
30050,BRAND_1
30051,BRAND_1
30053,BRAND_1
30054,BRAND_1
30055,BRAND_1
30056,BRAND_1
30057,BRAND_1
30058,BRAND_1
30063,BRAND_1
30064,BRAND_1
30065,BRAND_1
30066,BRAND_1
30067,BRAND_1
30068,BRAND_1
30073,BRAND_1
30074,BRAND_1
30075,BRAND_1
30076,BRAND_1
30077,BRAND_1
30078,BRAND_1
30079,BRAND_1
30080,BRAND_1
30081,BRAND_1
30082,BRAND_1
30083,BRAND_1
30084,BRAND_1
30085,BRAND_1
30086,BRAND_1
30088,BRAND_1
30089,BRAND_1
30090,BRAND_1
30091,BRAND_1
30092,BRAND_1
30093,BRAND_1
30094,BRAND_1
30099,BRAND_1
30100,BRAND_1
30101,BRAND_1
30102,BRAND_1
30103,BRAND_1
30104,BRAND_1
30105,BRAND_1
30106,BRAND_1
30107,BRAND_1
30108,BRAND_1
30109,BRAND_1
30110,BRAND_1
30111,BRAND_1
30112,BRAND_1
30113,BRAND_1
30114,BRAND_1
30115,BRAND_1
30117,BRAND_1
30118,BRAND_1
30119,BRAND_1
30120,BRAND_1
30121,BRAND_1
30122,BRAND_1
30123,BRAND_1
30124,BRAND_1
30125,BRAND_1
30126,BRAND_1
30127,BRAND_1
30128,BRAND_1
30129,BRAND_1
30130,BRAND_1
30132,BRAND_1
30133,BRAND_1
30134,BRAND_1
30136,BRAND_1
30137,BRAND_1
30138,BRAND_1
30140,BRAND_1
30141,BRAND_1
30142,BRAND_1
30143,BRAND_1
30144,BRAND_1
30146,BRAND_1
30147,BRAND_1
30148,BRAND_1
30149,BRAND_1
30150,BRAND_1
30151,BRAND_1
30152,BRAND_1
30153,BRAND_1
30154,BRAND_1
30155,BRAND_1
30157,BRAND_1
30159,BRAND_1
30160,BRAND_1
30161,BRAND_1
30162,BRAND_1
30163,BRAND_1
30164,BRAND_1
30165,BRAND_1
30166,BRAND_1
30167,BRAND_1
30168,BRAND_1
30169,BRAND_1
30170,BRAND_1
30171,BRAND_1
30172,BRAND_1
30173,BRAND_1
30174,BRAND_1
30175,BRAND_1
30176,BRAND_1
30177,BRAND_1
30178,BRAND_1
30183,BRAND_1
30184,BRAND_1
30185,BRAND_1
30186,BRAND_1
30187,BRAND_1
30188,BRAND_1
30189,BRAND_1
30190,BRAND_1
30191,BRAND_1
30193,BRAND_1
30194,BRAND_1
30195,BRAND_1
30196,BRAND_1
30197,BRAND_1
30198,BRAND_1
30199,BRAND_1
30201,BRAND_1
30203,BRAND_1
30204,BRAND_1
30205,BRAND_1
30206,BRAND_1
30207,BRAND_1
30208,BRAND_1
30209,BRAND_1
30210,BRAND_1
30211,BRAND_1
30212,BRAND_1
30213,BRAND_1
30214,BRAND_1
30215,BRAND_1
30216,BRAND_1
30218,BRAND_1
30219,BRAND_1
30220,BRAND_1
30221,BRAND_1
30224,BRAND_1
30225,BRAND_1
30226,BRAND_1
30227,BRAND_1
30228,BRAND_1
30229,BRAND_1
30230,BRAND_1
30231,BRAND_1
30233,BRAND_1
30234,BRAND_1
30235,BRAND_1
30236,BRAND_1
30237,BRAND_1
30238,BRAND_1
30239,BRAND_1
30240,BRAND_1
30241,BRAND_1
30242,BRAND_1
30243,BRAND_1
30248,BRAND_1
30250,BRAND_1
30251,BRAND_1
30252,BRAND_1
30253,BRAND_1
30254,BRAND_1
30255,BRAND_1
30256,BRAND_1
30258,BRAND_1
30259,BRAND_1
30260,BRAND_1
30261,BRAND_1
30262,BRAND_1
30263,BRAND_1
30264,BRAND_1
30265,BRAND_1
30266,BRAND_1
30269,BRAND_1
30270,BRAND_1
30271,BRAND_1
30272,BRAND_1
30273,BRAND_1
30274,BRAND_1
30275,BRAND_1
30278,BRAND_1
30279,BRAND_1
30280,BRAND_1
30281,BRAND_1
30282,BRAND_1
30283,BRAND_1
30284,BRAND_1
30285,BRAND_1
30286,BRAND_1
30287,BRAND_1
30288,BRAND_1
30289,BRAND_1
30290,BRAND_1
30297,BRAND_1
30298,BRAND_1
30299,BRAND_1
30300,BRAND_1
30301,BRAND_1
30302,BRAND_1
30303,BRAND_1
30304,BRAND_1
30310,BRAND_1
30311,BRAND_1
30312,BRAND_1
30313,BRAND_1
30314,BRAND_1
30315,BRAND_1
30316,BRAND_1
30317,BRAND_1
30318,BRAND_1
30324,BRAND_1
30325,BRAND_1
30326,BRAND_1
30327,BRAND_1
30328,BRAND_1
30329,BRAND_1
30330,BRAND_1
30336,BRAND_1
30337,BRAND_1
30338,BRAND_1
30339,BRAND_1
30340,BRAND_1
30343,BRAND_1
30344,BRAND_1
30345,BRAND_1
30346,BRAND_1
30347,BRAND_1
30348,BRAND_1
30349,BRAND_1
30350,BRAND_1
30354,BRAND_1
30358,BRAND_1
30359,BRAND_1
30360,BRAND_1
30361,BRAND_1
30362,BRAND_1
30363,BRAND_1
30364,BRAND_1
30365,BRAND_1
30366,BRAND_1
30367,BRAND_1
30370,BRAND_1
30371,BRAND_1
30372,BRAND_1
30373,BRAND_1
30374,BRAND_1
30375,BRAND_1
30376,BRAND_1
30377,BRAND_1
30378,BRAND_1
30381,BRAND_1
30382,BRAND_1
30383,BRAND_1
30384,BRAND_1
30385,BRAND_1
30386,BRAND_1
30387,BRAND_1
30388,BRAND_1
30389,BRAND_1
30390,BRAND_1
30392,BRAND_1
30393,BRAND_1
30396,BRAND_1
30397,BRAND_1
30398,BRAND_1
30399,BRAND_1
30400,BRAND_1
30401,BRAND_1
30402,BRAND_1
30403,BRAND_1
30404,BRAND_1
30405,BRAND_1
30406,BRAND_1
30407,BRAND_1
30408,BRAND_1
30411,BRAND_1
30413,BRAND_1
30414,BRAND_1
30416,BRAND_1
30418,BRAND_1
30419,BRAND_1
30420,BRAND_1
30421,BRAND_1
30422,BRAND_1
30423,BRAND_1
30424,BRAND_1
30425,BRAND_1
30426,BRAND_1
30428,BRAND_1
30431,BRAND_1
30432,BRAND_1
30433,BRAND_1
30434,BRAND_1
30436,BRAND_1
30437,BRAND_1
30438,BRAND_1
30439,BRAND_1
30443,BRAND_1
30444,BRAND_1
30446,BRAND_1
30449,BRAND_1
30450,BRAND_1
30451,BRAND_1
30452,BRAND_1
30453,BRAND_1
30454,BRAND_1
30455,BRAND_1
30457,BRAND_1
30459,BRAND_1
30460,BRAND_1
30461,BRAND_1
30462,BRAND_1
30464,BRAND_1
30467,BRAND_1
30469,BRAND_1
30470,BRAND_1
30471,BRAND_1
30473,BRAND_1
30474,BRAND_1
30475,BRAND_1
30476,BRAND_1
30477,BRAND_1
30478,BRAND_1
30479,BRAND_1
30480,BRAND_1
30481,BRAND_1
30483,BRAND_1
30484,BRAND_1
30485,BRAND_1
30486,BRAND_1
30487,BRAND_1
30488,BRAND_1
30489,BRAND_1
30491,BRAND_1
30492,BRAND_1
30493,BRAND_1
30494,BRAND_1
30495,BRAND_1
30496,BRAND_1
30497,BRAND_1
30498,BRAND_1
30500,BRAND_1
30501,BRAND_1
30502,BRAND_1
30503,BRAND_1
30505,BRAND_1
30506,BRAND_1
30507,BRAND_1
30508,BRAND_1
30509,BRAND_1
30510,BRAND_1
30511,BRAND_1
30512,BRAND_1
30513,BRAND_1
30514,BRAND_1
30516,BRAND_1
30517,BRAND_1
30518,BRAND_1
30519,BRAND_1
30521,BRAND_1
30522,BRAND_1
30523,BRAND_1
30524,BRAND_1
30525,BRAND_1
30527,BRAND_1
30528,BRAND_1
30529,BRAND_1
30530,BRAND_1
30532,BRAND_1
30533,BRAND_1
30534,BRAND_1
30535,BRAND_1
30538,BRAND_1
30539,BRAND_1
30540,BRAND_1
30541,BRAND_1
30543,BRAND_1
30544,BRAND_1
30545,BRAND_1
30546,BRAND_1
30549,BRAND_1
30550,BRAND_1
30551,BRAND_1
30552,BRAND_1
30553,BRAND_1
30554,BRAND_1
30555,BRAND_1
30556,BRAND_1
30557,BRAND_1
30558,BRAND_1
30559,BRAND_1
30560,BRAND_1
30561,BRAND_1
30562,BRAND_1
30563,BRAND_1
30564,BRAND_1
30565,BRAND_1
30566,BRAND_1
30567,BRAND_1
30568,BRAND_1
30569,BRAND_1
30570,BRAND_1
30571,BRAND_1
30572,BRAND_1
30573,BRAND_1
30575,BRAND_1
30576,BRAND_1
30577,BRAND_1
30579,BRAND_1
30580,BRAND_1
30583,BRAND_1
30584,BRAND_1
30585,BRAND_1
30586,BRAND_1
30587,BRAND_1
30588,BRAND_1
30590,BRAND_1
30591,BRAND_1
30592,BRAND_1
30593,BRAND_1
30594,BRAND_1
30595,BRAND_1
30596,BRAND_1
30597,BRAND_1
30598,BRAND_1
30599,BRAND_1
30600,BRAND_1
30601,BRAND_1
30602,BRAND_1
30604,BRAND_1
30605,BRAND_1
30606,BRAND_1
30607,BRAND_1
30609,BRAND_1
30610,BRAND_1
30612,BRAND_1
30613,BRAND_1
30614,BRAND_1
30615,BRAND_1
30616,BRAND_1
30617,BRAND_1
30618,BRAND_1
30619,BRAND_1
30622,BRAND_1
30623,BRAND_1
30624,BRAND_1
30625,BRAND_1
30626,BRAND_1
30627,BRAND_1
30631,BRAND_1
30632,BRAND_1
30633,BRAND_1
30634,BRAND_1
30635,BRAND_1
30636,BRAND_1
30637,BRAND_1
30638,BRAND_1
30639,BRAND_1
30640,BRAND_1
30642,BRAND_1
30643,BRAND_1
30646,BRAND_1
30647,BRAND_1
30649,BRAND_1
30652,BRAND_1
30653,BRAND_1
30656,BRAND_1
30657,BRAND_1
30659,BRAND_1
30662,BRAND_1
30664,BRAND_1
30666,BRAND_1
30667,BRAND_1
30670,BRAND_1
30671,BRAND_1
30673,BRAND_1
30676,BRAND_1
30678,BRAND_1
30679,BRAND_1
30681,BRAND_1
30684,BRAND_1
30686,BRAND_1
30687,BRAND_1
30690,BRAND_1
30692,BRAND_1
30693,BRAND_1
30694,BRAND_1
30696,BRAND_1
30698,BRAND_1
30699,BRAND_1
30700,BRAND_1
30701,BRAND_1
30702,BRAND_1
30703,BRAND_1
30704,BRAND_1
30705,BRAND_1
30706,BRAND_1
30707,BRAND_1
30708,BRAND_1
30709,BRAND_1
30710,BRAND_1
30711,BRAND_1
30712,BRAND_1
30713,BRAND_1
30714,BRAND_1
30715,BRAND_1
30716,BRAND_1
30717,BRAND_1
30718,BRAND_1
30719,BRAND_1
30720,BRAND_1
30721,BRAND_1
30722,BRAND_1
30723,BRAND_1
30724,BRAND_1
30725,BRAND_1
30726,BRAND_1
30727,BRAND_1
30728,BRAND_1
30729,BRAND_1
30730,BRAND_1
30731,BRAND_1
30732,BRAND_1
30733,BRAND_1
30734,BRAND_1
30735,BRAND_1
30736,BRAND_1
30737,BRAND_1
30738,BRAND_1
30739,BRAND_1
30740,BRAND_1
30741,BRAND_1
30742,BRAND_1
30743,BRAND_1
30744,BRAND_1
30745,BRAND_1
30746,BRAND_1
30747,BRAND_1
30748,BRAND_1
30749,BRAND_1
30750,BRAND_1
30751,BRAND_1
30752,BRAND_1
30753,BRAND_1
30754,BRAND_1
30755,BRAND_1
30756,BRAND_1
30757,BRAND_1
30758,BRAND_1
30759,BRAND_1
30760,BRAND_1
30761,BRAND_1
30762,BRAND_1
30763,BRAND_1
30764,BRAND_1
30765,BRAND_1
30766,BRAND_1
30767,BRAND_1
30768,BRAND_1
30769,BRAND_1
30770,BRAND_1
30771,BRAND_1
30772,BRAND_1
30773,BRAND_1
30774,BRAND_1
30775,BRAND_1
30776,BRAND_1
30777,BRAND_1
30778,BRAND_1
30779,BRAND_1
30780,BRAND_1
30781,BRAND_1
30782,BRAND_1
30783,BRAND_1
30784,BRAND_1
30785,BRAND_1
30786,BRAND_1
30787,BRAND_1
30788,BRAND_1
30789,BRAND_1
30790,BRAND_1
30791,BRAND_1
30792,BRAND_1
30793,BRAND_1
30794,BRAND_1
30795,BRAND_1
30796,BRAND_1
30798,BRAND_1
30799,BRAND_1
30800,BRAND_1
30801,BRAND_1
30802,BRAND_1
30803,BRAND_1
30804,BRAND_1
30805,BRAND_1
30806,BRAND_1
30807,BRAND_1
30808,BRAND_1
30809,BRAND_1
30810,BRAND_1
30811,BRAND_1
30812,BRAND_1
30814,BRAND_1
30815,BRAND_1
30816,BRAND_1
30817,BRAND_1
30818,BRAND_1
30819,BRAND_1
30821,BRAND_1
30822,BRAND_1
30823,BRAND_1
30826,BRAND_1
30828,BRAND_1
30829,BRAND_1
30831,BRAND_1
30833,BRAND_1
30834,BRAND_1
30837,BRAND_1
30838,BRAND_1
30841,BRAND_1
30842,BRAND_1
30844,BRAND_1
30848,BRAND_1
30850,BRAND_1
30851,BRAND_1
30853,BRAND_1
30855,BRAND_1
30857,BRAND_1
30858,BRAND_1
30859,BRAND_1
30860,BRAND_1
30861,BRAND_1
30862,BRAND_1
30863,BRAND_1
30864,BRAND_1
30865,BRAND_1
30866,BRAND_1
30867,BRAND_1
30868,BRAND_1
30869,BRAND_1
30870,BRAND_1
30871,BRAND_1
30872,BRAND_1
30873,BRAND_1
30874,BRAND_1
30875,BRAND_1
30876,BRAND_1
30877,BRAND_1
30879,BRAND_1
30880,BRAND_1
30881,BRAND_1
30882,BRAND_1
30883,BRAND_1
30884,BRAND_1
30885,BRAND_1
30886,BRAND_1
30887,BRAND_1
30888,BRAND_1
30889,BRAND_1
30890,BRAND_1
30891,BRAND_1
30892,BRAND_1
30893,BRAND_1
30895,BRAND_1
30896,BRAND_1
30897,BRAND_1
30898,BRAND_1
30899,BRAND_1
30900,BRAND_1
30901,BRAND_1
30902,BRAND_1
30903,BRAND_1
30905,BRAND_1
30906,BRAND_1
30907,BRAND_1
30909,BRAND_1
30910,BRAND_1
30911,BRAND_1
30912,BRAND_1
30914,BRAND_1
30915,BRAND_1
30916,BRAND_1
30917,BRAND_1
30918,BRAND_1
30919,BRAND_1
30920,BRAND_1
30921,BRAND_1
30922,BRAND_1
30923,BRAND_1
30924,BRAND_1
30926,BRAND_1
30927,BRAND_1
30928,BRAND_1
30929,BRAND_1
30930,BRAND_1
30931,BRAND_1
30932,BRAND_1
30934,BRAND_1
30935,BRAND_1
30936,BRAND_1
30937,BRAND_1
30940,BRAND_1
30941,BRAND_1
30942,BRAND_1
30943,BRAND_1
30944,BRAND_1
30945,BRAND_1
30946,BRAND_1
30947,BRAND_1
30948,BRAND_1
30951,BRAND_1
30952,BRAND_1
30953,BRAND_1
30954,BRAND_1
30955,BRAND_1
30956,BRAND_1
30957,BRAND_1
30958,BRAND_1
30961,BRAND_1
30962,BRAND_1
30963,BRAND_1
30964,BRAND_1
30965,BRAND_1
30966,BRAND_1
30967,BRAND_1
30968,BRAND_1
30969,BRAND_1
30970,BRAND_1
30971,BRAND_1
30972,BRAND_1
30973,BRAND_1
30976,BRAND_1
30977,BRAND_1
30978,BRAND_1
30980,BRAND_1
30981,BRAND_1
30982,BRAND_1
30983,BRAND_1
30984,BRAND_1
30985,BRAND_1
30986,BRAND_1
30987,BRAND_1
30988,BRAND_1
30989,BRAND_1
30990,BRAND_1
30991,BRAND_1
30992,BRAND_1
30994,BRAND_1
30995,BRAND_1
30996,BRAND_1
30997,BRAND_1
30998,BRAND_1
30999,BRAND_1
31000,BRAND_1
31001,BRAND_1
31002,BRAND_1
31003,BRAND_1
31004,BRAND_1
31005,BRAND_1
31006,BRAND_1
31007,BRAND_1
31008,BRAND_1
31009,BRAND_1
31011,BRAND_1
31012,BRAND_1
31013,BRAND_1
31014,BRAND_1
31015,BRAND_1
31016,BRAND_1
31017,BRAND_1
31018,BRAND_1
31019,BRAND_1
31021,BRAND_1
31022,BRAND_1
31023,BRAND_1
31024,BRAND_1
31025,BRAND_1
31026,BRAND_1
31027,BRAND_1
31028,BRAND_1
31030,BRAND_1
31031,BRAND_1
31032,BRAND_1
31033,BRAND_1
31034,BRAND_1
31035,BRAND_1
31036,BRAND_1
31037,BRAND_1
31038,BRAND_1
31039,BRAND_1
31042,BRAND_1
31043,BRAND_1
31044,BRAND_1
31045,BRAND_1
31046,BRAND_1
31047,BRAND_1
31048,BRAND_1
31049,BRAND_1
31050,BRAND_1
31051,BRAND_1
31052,BRAND_1
31053,BRAND_1
31055,BRAND_1
31056,BRAND_1
31057,BRAND_1
31058,BRAND_1
31059,BRAND_1
31060,BRAND_1
31061,BRAND_1
31062,BRAND_1
31064,BRAND_1
31065,BRAND_1
31066,BRAND_1
31067,BRAND_1
31068,BRAND_1
31069,BRAND_1
31076,BRAND_1
31077,BRAND_1
31078,BRAND_1
31079,BRAND_1
31080,BRAND_1
31081,BRAND_1
31082,BRAND_1
31083,BRAND_1
31084,BRAND_1
31087,BRAND_1
31089,BRAND_1
31090,BRAND_1
31091,BRAND_1
31092,BRAND_1
31093,BRAND_1
31094,BRAND_1
31095,BRAND_1
31096,BRAND_1
31097,BRAND_1
31098,BRAND_1
31099,BRAND_1
31100,BRAND_1
31101,BRAND_1
31102,BRAND_1
31103,BRAND_1
31104,BRAND_1
31105,BRAND_1
31106,BRAND_1
31107,BRAND_1
31108,BRAND_1
31109,BRAND_1
31110,BRAND_1
31111,BRAND_1
31112,BRAND_1
31113,BRAND_1
31114,BRAND_1
31115,BRAND_1
31116,BRAND_1
31117,BRAND_1
31118,BRAND_1
31119,BRAND_1
31120,BRAND_1
31121,BRAND_1
31122,BRAND_1
31124,BRAND_1
31125,BRAND_1
31126,BRAND_1
31127,BRAND_1
31128,BRAND_1
31129,BRAND_1
31130,BRAND_1
31131,BRAND_1
31132,BRAND_1
31135,BRAND_1
31136,BRAND_1
31137,BRAND_1
31138,BRAND_1
31139,BRAND_1
31140,BRAND_1
31141,BRAND_1
31142,BRAND_1
31143,BRAND_1
31144,BRAND_1
31145,BRAND_1
31146,BRAND_1
31147,BRAND_1
31148,BRAND_1
31149,BRAND_1
31150,BRAND_1
31152,BRAND_1
31153,BRAND_1
31154,BRAND_1
31155,BRAND_1
31156,BRAND_1
31157,BRAND_1
31158,BRAND_1
31159,BRAND_1
31161,BRAND_1
31162,BRAND_1
31163,BRAND_1
31164,BRAND_1
31165,BRAND_1
31166,BRAND_1
31168,BRAND_1
31169,BRAND_1
31170,BRAND_1
31171,BRAND_1
31172,BRAND_1
31173,BRAND_1
31174,BRAND_1
31175,BRAND_1
31176,BRAND_1
31177,BRAND_1
31180,BRAND_1
31181,BRAND_1
31182,BRAND_1
31183,BRAND_1
31184,BRAND_1
31186,BRAND_1
31187,BRAND_1
31190,BRAND_1
31191,BRAND_1
31192,BRAND_1
31193,BRAND_1
31194,BRAND_1
31195,BRAND_1
31196,BRAND_1
31197,BRAND_1
31198,BRAND_1
31200,BRAND_1
31201,BRAND_1
31202,BRAND_1
31203,BRAND_1
31204,BRAND_1
31205,BRAND_1
31206,BRAND_1
31207,BRAND_1
31208,BRAND_1
31209,BRAND_1
31210,BRAND_1
31211,BRAND_1
31212,BRAND_1
31213,BRAND_1
31214,BRAND_1
31215,BRAND_1
31216,BRAND_1
31217,BRAND_1
31218,BRAND_1
31219,BRAND_1
31220,BRAND_1
31221,BRAND_1
31222,BRAND_1
31223,BRAND_1
31224,BRAND_1
31225,BRAND_1
31226,BRAND_1
31227,BRAND_1
31228,BRAND_1
31229,BRAND_1
31230,BRAND_1
31231,BRAND_1
31232,BRAND_1
31233,BRAND_1
31234,BRAND_1
31235,BRAND_1
31236,BRAND_1
31237,BRAND_1
31238,BRAND_1
31239,BRAND_1
31240,BRAND_1
31241,BRAND_1
31242,BRAND_1
31243,BRAND_1
31244,BRAND_1
31245,BRAND_1
31246,BRAND_1
31247,BRAND_1
31248,BRAND_1
31249,BRAND_1
31251,BRAND_1
31252,BRAND_1
31253,BRAND_1
31256,BRAND_1
31257,BRAND_1
31258,BRAND_1
31259,BRAND_1
31260,BRAND_1
31261,BRAND_1
31262,BRAND_1
31263,BRAND_1
31264,BRAND_1
31265,BRAND_1
31267,BRAND_1
31268,BRAND_1
31269,BRAND_1
31270,BRAND_1
31271,BRAND_1
31272,BRAND_1
31273,BRAND_1
31274,BRAND_1
31275,BRAND_1
31276,BRAND_1
31277,BRAND_1
31278,BRAND_1
31281,BRAND_1
31282,BRAND_1
31283,BRAND_1
31285,BRAND_1
31286,BRAND_1
31287,BRAND_1
31288,BRAND_1
31289,BRAND_1
31290,BRAND_1
31291,BRAND_1
31292,BRAND_1
31293,BRAND_1
31294,BRAND_1
31298,BRAND_1
31299,BRAND_1
31300,BRAND_1
31301,BRAND_1
31302,BRAND_1
31303,BRAND_1
31304,BRAND_1
31306,BRAND_1
31307,BRAND_1
31308,BRAND_1
31309,BRAND_1
31312,BRAND_1
31313,BRAND_1
31314,BRAND_1
31317,BRAND_1
31318,BRAND_1
31319,BRAND_1
31320,BRAND_1
31321,BRAND_1
31322,BRAND_1
31323,BRAND_1
31325,BRAND_1
31326,BRAND_1
31327,BRAND_1
31328,BRAND_1
31330,BRAND_1
31332,BRAND_1
31333,BRAND_1
31334,BRAND_1
31335,BRAND_1
31336,BRAND_1
31337,BRAND_1
31338,BRAND_1
31340,BRAND_1
31341,BRAND_1
31342,BRAND_1
31343,BRAND_1
31344,BRAND_1
31347,BRAND_1
31348,BRAND_1
31349,BRAND_1
31350,BRAND_1
31351,BRAND_1
31352,BRAND_1
31353,BRAND_1
31355,BRAND_1
31356,BRAND_1
31357,BRAND_1
31359,BRAND_1
31360,BRAND_1
31361,BRAND_1
31362,BRAND_1
31363,BRAND_1
31364,BRAND_1
31365,BRAND_1
31367,BRAND_1
31368,BRAND_1
31372,BRAND_1
31374,BRAND_1
31375,BRAND_1
31376,BRAND_1
31377,BRAND_1
31378,BRAND_1
31379,BRAND_1
31381,BRAND_1
31382,BRAND_1
31383,BRAND_1
31385,BRAND_1
31386,BRAND_1
31387,BRAND_1
31388,BRAND_1
31389,BRAND_1
31392,BRAND_1
31393,BRAND_1
31394,BRAND_1
31395,BRAND_1
31396,BRAND_1
31397,BRAND_1
31398,BRAND_1
31400,BRAND_1
31401,BRAND_1
31402,BRAND_1
31403,BRAND_1
31404,BRAND_1
31405,BRAND_1
31406,BRAND_1
31407,BRAND_1
31408,BRAND_1
31409,BRAND_1
31410,BRAND_1
31411,BRAND_1
31412,BRAND_1
31413,BRAND_1
31414,BRAND_1
31415,BRAND_1
31417,BRAND_1
31418,BRAND_1
31420,BRAND_1
31421,BRAND_1
31422,BRAND_1
31423,BRAND_1
31424,BRAND_1
31425,BRAND_1
31426,BRAND_1
31427,BRAND_1
31428,BRAND_1
31429,BRAND_1
31430,BRAND_1
31433,BRAND_1
31434,BRAND_1
31435,BRAND_1
31436,BRAND_1
31437,BRAND_1
31438,BRAND_1
31441,BRAND_1
31442,BRAND_1
31443,BRAND_1
31444,BRAND_1
31445,BRAND_1
31446,BRAND_1
31447,BRAND_1
31448,BRAND_1
31449,BRAND_1
31451,BRAND_1
31452,BRAND_1
31453,BRAND_1
31454,BRAND_1
31455,BRAND_1
31456,BRAND_1
31457,BRAND_1
31458,BRAND_1
31459,BRAND_1
31460,BRAND_1
31461,BRAND_1
31462,BRAND_1
31463,BRAND_1
31464,BRAND_1
31465,BRAND_1
31466,BRAND_1
31467,BRAND_1
31468,BRAND_1
31469,BRAND_1
31470,BRAND_1
31471,BRAND_1
31472,BRAND_1
31473,BRAND_1
31474,BRAND_1
31476,BRAND_1
31477,BRAND_1
31478,BRAND_1
31479,BRAND_1
31480,BRAND_1
31481,BRAND_1
31482,BRAND_1
31483,BRAND_1
31484,BRAND_1
31485,BRAND_1
31486,BRAND_1
31487,BRAND_1
31489,BRAND_1
31490,BRAND_1
31491,BRAND_1
31492,BRAND_1
31493,BRAND_1
31498,BRAND_1
31499,BRAND_1
31500,BRAND_1
31501,BRAND_1
31502,BRAND_1
31503,BRAND_1
31504,BRAND_1
31505,BRAND_1
31506,BRAND_1
31508,BRAND_1
31509,BRAND_1
31510,BRAND_1
31511,BRAND_1
31512,BRAND_1
31513,BRAND_1
31514,BRAND_1
31515,BRAND_1
31516,BRAND_1
31519,BRAND_1
31520,BRAND_1
31521,BRAND_1
31522,BRAND_1
31523,BRAND_1
31524,BRAND_1
31525,BRAND_1
31526,BRAND_1
31527,BRAND_1
31530,BRAND_1
31531,BRAND_1
31532,BRAND_1
31533,BRAND_1
31534,BRAND_1
31535,BRAND_1
31536,BRAND_1
31537,BRAND_1
31538,BRAND_1
31539,BRAND_1
31540,BRAND_1
31541,BRAND_1
31542,BRAND_1
31543,BRAND_1
31544,BRAND_1
31545,BRAND_1
31546,BRAND_1
31547,BRAND_1
31548,BRAND_1
31549,BRAND_1
31550,BRAND_1
31551,BRAND_1
31552,BRAND_1
31553,BRAND_1
31554,BRAND_1
31555,BRAND_1
31556,BRAND_1
31557,BRAND_1
31558,BRAND_1
31559,BRAND_1
31563,BRAND_1
31564,BRAND_1
31565,BRAND_1
31566,BRAND_1
31567,BRAND_1
31569,BRAND_1
31570,BRAND_1
31571,BRAND_1
31572,BRAND_1
31573,BRAND_1
31574,BRAND_1
31575,BRAND_1
31576,BRAND_1
31578,BRAND_1
31579,BRAND_1
31582,BRAND_1
31585,BRAND_1
31586,BRAND_1
31587,BRAND_1
31588,BRAND_1
31589,BRAND_1
31590,BRAND_1
